,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
5089,153,39.211008,-84.474372,07/01/2021 07:36:23 AM,0.0,S,9,0.0,148081.4,07/01/2021 07:36:24 AM,Motion Stop,S-HAM26615,VINE ST,PARKWAY AV,GLENDALE ST,HARTWELL
6197,153,39.211008,-84.474374,07/01/2021 07:37:06 AM,3.2,S,10,0.0,148081.4,07/01/2021 07:37:07 AM,Motion Start,S-HAM26615,VINE ST,PARKWAY AV,GLENDALE ST,HARTWELL
6258,153,39.210444,-84.47419599999999,07/01/2021 07:37:26 AM,5.7,E,11,0.1,148081.5,07/01/2021 07:37:28 AM,Standard Event,S-HAM26609,PARKWAY AV,VINE ST,BURNS AV,HARTWELL
6237,153,39.210440999999996,-84.47416199999999,07/01/2021 07:37:27 AM,0.0,E,9,0.1,148081.5,07/01/2021 07:37:28 AM,Motion Stop,S-HAM26609,PARKWAY AV,VINE ST,BURNS AV,HARTWELL
5873,153,39.210433,-84.47410699999999,07/01/2021 07:39:02 AM,6.2,E,10,0.1,148081.5,07/01/2021 07:39:02 AM,Motion Start,S-HAM26609,PARKWAY AV,VINE ST,BURNS AV,HARTWELL
5010,153,39.210460999999995,-84.474001,07/01/2021 07:39:06 AM,0.0,NEE,9,0.1,148081.5,07/01/2021 07:39:06 AM,Motion Stop,S-HAM26609,PARKWAY AV,VINE ST,BURNS AV,HARTWELL
6573,153,39.210471999999996,-84.474019,07/01/2021 07:39:22 AM,4.5,N,10,0.1,148081.5,07/01/2021 07:39:22 AM,Motion Start,S-HAM26609,PARKWAY AV,VINE ST,BURNS AV,HARTWELL
5213,153,39.209947,-84.474414,07/01/2021 07:39:40 AM,22.9,S,11,0.1,148081.5,07/01/2021 07:40:20 AM,Standard Event,I-GJ18064310,VINE ST & SHADYBROOK DR,,,HARTWELL
6328,153,39.207361,-84.474704,07/01/2021 07:40:06 AM,16.2,SSW,11,0.2,148081.6,07/01/2021 07:40:20 AM,Standard Event,I-GJ18034279,VINE ST & CALDWELL DR & STABURN AV,,,HARTWELL
6014,153,39.206990999999995,-84.47527,07/01/2021 07:40:20 AM,0.0,NWW,9,0.3,148081.7,07/01/2021 07:40:20 AM,Motion Stop,S-HAM29667,CALDWELL DR,VINE ST,FORESTWOOD DR,
5024,153,39.206990000000005,-84.475269,07/01/2021 07:40:23 AM,3.8,NWW,10,0.3,148081.7,07/01/2021 07:40:23 AM,Motion Start,S-HAM29667,CALDWELL DR,VINE ST,FORESTWOOD DR,
5325,153,39.206990000000005,-84.475269,07/01/2021 07:40:33 AM,0.0,NWW,9,0.3,148081.7,07/01/2021 07:40:33 AM,Motion Stop,S-HAM29667,CALDWELL DR,VINE ST,FORESTWOOD DR,
5176,153,39.206995,-84.475234,07/01/2021 07:40:37 AM,5.9,N,10,0.3,148081.7,07/01/2021 07:40:37 AM,Motion Start,S-HAM29667,CALDWELL DR,VINE ST,FORESTWOOD DR,
5606,153,39.207148,-84.47485400000001,07/01/2021 07:40:48 AM,0.0,NE,9,0.4,148081.8,07/01/2021 07:40:48 AM,Motion Stop,I-GJ18034279,VINE ST & CALDWELL DR & STABURN AV,,,HARTWELL
7566,153,39.207155,-84.474853,07/01/2021 07:41:56 AM,6.5,NE,10,0.0,148081.8,07/01/2021 07:41:56 AM,Motion Start,I-GJ18034279,VINE ST & CALDWELL DR & STABURN AV,,,HARTWELL
7971,153,39.207598,-84.47456899999999,07/01/2021 07:42:09 AM,0.0,N,9,0.0,148081.8,07/01/2021 07:42:09 AM,Motion Stop,S-HAM26614,VINE ST,STABURN AV,LAUREL AV,HARTWELL
7417,153,39.2076,-84.47456899999999,07/01/2021 07:42:50 AM,4.8,N,10,0.0,148081.8,07/01/2021 07:42:50 AM,Motion Start,S-HAM26614,VINE ST,STABURN AV,LAUREL AV,HARTWELL
8150,153,39.209267,-84.474396,07/01/2021 07:43:13 AM,19.7,N,11,0.1,148081.9,07/01/2021 07:43:49 AM,Standard Event,S-HAM26612,VINE ST,RIDGEWAY RD,HARTWELL CT,HARTWELL
7771,153,39.211304999999996,-84.474209,07/01/2021 07:43:39 AM,11.8,N,11,0.2,148082.0,07/01/2021 07:43:49 AM,Standard Event,S-HAM26615,VINE ST,PARKWAY AV,GLENDALE ST,HARTWELL
7717,153,39.211407,-84.473996,07/01/2021 07:43:49 AM,0.0,E,9,0.3,148082.1,07/01/2021 07:43:49 AM,Motion Stop,S-HAM13010,GLENDALE ST,VINE ST,BURNS AV,HARTWELL
8276,153,39.211422,-84.47399899999999,07/01/2021 07:44:46 AM,5.5,E,10,0.3,148082.1,07/01/2021 07:44:46 AM,Motion Start,S-HAM13010,GLENDALE ST,VINE ST,BURNS AV,HARTWELL
7789,153,39.21138,-84.472372,07/01/2021 07:45:04 AM,22.5,E,11,0.4,148082.1,07/01/2021 07:45:24 AM,Standard Event,S-HAM13010,GLENDALE ST,VINE ST,BURNS AV,HARTWELL
8238,153,39.211355,-84.471003,07/01/2021 07:45:22 AM,6.0,NNE,11,0.4,148082.2,07/01/2021 07:45:24 AM,Standard Event,I-GJ18344327,GLENDALE ST & BURNS AV & BURNS LN,,,HARTWELL
6911,153,39.211382,-84.47099399999999,07/01/2021 07:45:24 AM,0.0,NNE,9,0.4,148082.2,07/01/2021 07:45:24 AM,Motion Stop,S-HAM13008,BURNS AV,GLENDALE ST,E GALBRAITH RD,HARTWELL
7047,153,39.211381,-84.470998,07/01/2021 07:45:27 AM,3.3,SE,10,0.4,148082.2,07/01/2021 07:45:27 AM,Motion Start,S-HAM13008,BURNS AV,GLENDALE ST,E GALBRAITH RD,HARTWELL
7572,153,39.211249,-84.47102199999999,07/01/2021 07:45:36 AM,0.0,S,9,0.4,148082.2,07/01/2021 07:45:37 AM,Motion Stop,I-GJ18344327,GLENDALE ST & BURNS AV & BURNS LN,,,HARTWELL
7443,153,39.211248,-84.47102,07/01/2021 07:45:39 AM,4.3,NEE,10,0.4,148082.2,07/01/2021 07:45:40 AM,Motion Start,I-GJ18344327,GLENDALE ST & BURNS AV & BURNS LN,,,HARTWELL
7459,153,39.211405,-84.472577,07/01/2021 07:45:57 AM,24.2,W,11,0.0,148082.3,07/01/2021 07:46:13 AM,Standard Event,S-HAM13010,GLENDALE ST,VINE ST,BURNS AV,HARTWELL
8636,153,39.211449,-84.474058,07/01/2021 07:46:12 AM,0.0,W,9,0.1,148082.4,07/01/2021 07:46:13 AM,Motion Stop,S-HAM13010,GLENDALE ST,VINE ST,BURNS AV,HARTWELL
6651,153,39.211438,-84.47411,07/01/2021 07:46:23 AM,8.3,SWW,10,0.1,148082.4,07/01/2021 07:46:23 AM,Motion Start,S-HAM13010,GLENDALE ST,VINE ST,BURNS AV,HARTWELL
7050,153,39.209768,-84.474426,07/01/2021 07:46:41 AM,32.3,S,11,0.2,148082.5,07/01/2021 07:47:04 AM,Standard Event,I-GJ18064310,VINE ST & SHADYBROOK DR,,,HARTWELL
8242,153,39.20772,-84.474611,07/01/2021 07:46:59 AM,13.2,S,11,0.3,148082.6,07/01/2021 07:47:04 AM,Standard Event,S-HAM26614,VINE ST,STABURN AV,LAUREL AV,HARTWELL
6992,153,39.207569,-84.47462800000001,07/01/2021 07:47:04 AM,0.0,S,9,0.3,148082.6,07/01/2021 07:47:04 AM,Motion Stop,S-HAM26614,VINE ST,STABURN AV,LAUREL AV,HARTWELL
8343,153,39.207558,-84.474627,07/01/2021 07:47:30 AM,6.5,S,10,0.3,148082.6,07/01/2021 07:47:30 AM,Motion Start,S-HAM26614,VINE ST,STABURN AV,LAUREL AV,HARTWELL
8425,153,39.204615000000004,-84.47488299999999,07/01/2021 07:47:57 AM,33.9,S,11,0.6,148082.9,07/01/2021 07:48:32 AM,Standard Event,B-3100529,VINE ST BRIDGE OVER MILL CREEK,,,HARTWELL
8418,153,39.201764000000004,-84.475193,07/01/2021 07:48:19 AM,26.9,S,11,0.7,148083.1,07/01/2021 07:48:32 AM,Standard Event,S-HAM29811,VINE ST,BYRNES LAKE CT,DE CAMP AV,HARTWELL
8163,153,39.200978000000006,-84.475273,07/01/2021 07:48:32 AM,0.0,S,9,0.8,148083.1,07/01/2021 07:48:32 AM,Motion Stop,S-HAM29763,VINE ST,FAIRPARK AV,BYRNES LAKE CT,CARTHAGE
7956,153,39.20097,-84.475274,07/01/2021 07:48:36 AM,4.8,S,10,0.8,148083.1,07/01/2021 07:48:36 AM,Motion Start,S-HAM29763,VINE ST,FAIRPARK AV,BYRNES LAKE CT,CARTHAGE
7552,153,39.199578,-84.475505,07/01/2021 07:48:54 AM,23.5,SSW,11,0.9,148083.2,07/01/2021 07:49:07 AM,Standard Event,S-HAM29772,VINE ST,W 75TH ST,FAIRPARK AV,CARTHAGE
7720,153,39.198834000000005,-84.475785,07/01/2021 07:49:07 AM,0.0,SSW,9,0.9,148083.3,07/01/2021 07:49:07 AM,Motion Stop,I-GJ17974187,VINE ST & W 75TH ST,,,CARTHAGE
8212,153,39.198827,-84.475788,07/01/2021 07:49:49 AM,5.4,SSW,10,0.9,148083.3,07/01/2021 07:49:49 AM,Motion Start,I-GJ17974187,VINE ST & W 75TH ST,,,CARTHAGE
7455,153,39.197621999999996,-84.476742,07/01/2021 07:50:07 AM,19.7,SW,11,1.1,148083.4,07/01/2021 07:50:17 AM,Standard Event,S-HAM29777,VINE ST,W NORTH BEND RD,ANTHONY WAYNE AV,CARTHAGE
8485,153,39.197241999999996,-84.477147,07/01/2021 07:50:17 AM,0.0,SW,9,1.1,148083.4,07/01/2021 07:50:17 AM,Motion Stop,S-HAM29777,VINE ST,W NORTH BEND RD,ANTHONY WAYNE AV,CARTHAGE
8036,153,39.197218,-84.47716199999999,07/01/2021 07:53:16 AM,7.2,SW,10,0.0,148083.4,07/01/2021 07:53:16 AM,Motion Start,S-HAM29777,VINE ST,W NORTH BEND RD,ANTHONY WAYNE AV,CARTHAGE
7522,153,39.19636,-84.478076,07/01/2021 07:53:36 AM,0.0,SW,9,0.1,148083.4,07/01/2021 07:53:36 AM,Motion Stop,S-HAM07689,VINE ST,W 73RD ST,SANDSTONE AL,CARTHAGE
6658,153,39.196354,-84.47808,07/01/2021 07:55:20 AM,6.3,SW,10,0.1,148083.4,07/01/2021 07:55:20 AM,Motion Start,S-HAM07689,VINE ST,W 73RD ST,SANDSTONE AL,CARTHAGE
8542,153,39.195561,-84.47886700000001,07/01/2021 07:55:40 AM,7.7,SWW,11,0.2,148083.6,07/01/2021 07:55:44 AM,Standard Event,S-HAM27040,VINE ST,W 72ND ST,GRANITE AL,CARTHAGE
7498,153,39.195507,-84.478965,07/01/2021 07:55:44 AM,0.0,SSW,9,0.2,148083.6,07/01/2021 07:55:44 AM,Motion Stop,S-HAM27040,VINE ST,W 72ND ST,GRANITE AL,CARTHAGE
7288,153,39.195507,-84.478966,07/01/2021 07:55:48 AM,3.4,SSW,10,0.2,148083.6,07/01/2021 07:55:48 AM,Motion Start,S-HAM27040,VINE ST,W 72ND ST,GRANITE AL,CARTHAGE
8205,153,39.195507,-84.478966,07/01/2021 07:55:53 AM,0.0,SSW,9,0.2,148083.6,07/01/2021 07:55:53 AM,Motion Stop,S-HAM27040,VINE ST,W 72ND ST,GRANITE AL,CARTHAGE
10550,153,39.195518,-84.478965,07/01/2021 07:57:52 AM,4.0,SSW,10,0.0,148083.6,07/01/2021 07:57:53 AM,Motion Start,S-HAM27040,VINE ST,W 72ND ST,GRANITE AL,CARTHAGE
10262,153,39.194864,-84.479668,07/01/2021 07:58:10 AM,10.0,SW,11,0.1,148083.6,07/01/2021 07:58:15 AM,Standard Event,S-HAM07681,VINE ST,W SEYMOUR AV,MARBLE AL,CARTHAGE
8801,153,39.194782000000004,-84.479763,07/01/2021 07:58:14 AM,0.0,SW,9,0.1,148083.6,07/01/2021 07:58:15 AM,Motion Stop,S-HAM07681,VINE ST,W SEYMOUR AV,MARBLE AL,CARTHAGE
9314,153,39.194715,-84.479824,07/01/2021 08:02:29 AM,4.6,SW,10,0.0,148083.6,07/01/2021 08:02:30 AM,Motion Start,S-HAM07681,VINE ST,W SEYMOUR AV,MARBLE AL,CARTHAGE
10536,153,39.193469,-84.481156,07/01/2021 08:02:56 AM,14.5,SW,11,0.1,148083.8,07/01/2021 08:03:02 AM,Standard Event,S-HAM17728,VINE ST,W 70TH ST,W SEYMOUR AV,CARTHAGE
9965,153,39.193317,-84.481309,07/01/2021 08:03:01 AM,0.0,SW,9,0.1,148083.8,07/01/2021 08:03:02 AM,Motion Stop,S-HAM17728,VINE ST,W 70TH ST,W SEYMOUR AV,CARTHAGE
10151,153,39.193290999999995,-84.481337,07/01/2021 08:05:01 AM,7.5,SW,10,0.1,148083.8,07/01/2021 08:05:02 AM,Motion Start,I-GJ17514123,VINE ST & E 70TH ST & W 70TH ST,,,CARTHAGE
10450,153,39.19258,-84.482105,07/01/2021 08:05:19 AM,0.0,SW,9,0.2,148083.8,07/01/2021 08:05:19 AM,Motion Stop,S-HAM17727,VINE ST,E 69TH ST,W 70TH ST,CARTHAGE
8689,153,39.192555,-84.48211500000001,07/01/2021 08:07:33 AM,5.8,SW,10,0.0,148083.8,07/01/2021 08:07:33 AM,Motion Start,S-HAM17727,VINE ST,E 69TH ST,W 70TH ST,CARTHAGE
8822,153,39.191823,-84.482854,07/01/2021 08:07:53 AM,0.0,SW,9,0.1,148083.9,07/01/2021 08:07:53 AM,Motion Stop,S-HAM17737,VINE ST,W 68TH ST,E 69TH ST,CARTHAGE
12453,153,39.191814,-84.482861,07/01/2021 08:11:38 AM,6.2,SW,10,0.0,148083.9,07/01/2021 08:11:38 AM,Motion Start,S-HAM17737,VINE ST,W 68TH ST,E 69TH ST,CARTHAGE
12765,153,39.190342,-84.484372,07/01/2021 08:12:04 AM,20.0,SW,11,0.1,148084.0,07/01/2021 08:12:15 AM,Standard Event,S-HAM11649,VINE ST,W 66TH ST,E 67TH ST,CARTHAGE
13239,153,39.189934,-84.484836,07/01/2021 08:12:15 AM,0.0,SW,9,0.2,148084.1,07/01/2021 08:12:15 AM,Motion Stop,S-HAM11649,VINE ST,W 66TH ST,E 67TH ST,CARTHAGE
13336,153,39.189924,-84.484847,07/01/2021 08:14:03 AM,5.8,SW,10,0.2,148084.1,07/01/2021 08:14:03 AM,Motion Start,S-HAM11649,VINE ST,W 66TH ST,E 67TH ST,CARTHAGE
12515,153,39.190345,-84.485737,07/01/2021 08:14:21 AM,9.1,NW,11,0.2,148084.1,07/01/2021 08:14:25 AM,Standard Event,S-HAM11630,W 66TH ST,E 66TH ST,FAIRPARK AV,CARTHAGE
12897,153,39.190417,-84.485831,07/01/2021 08:14:25 AM,0.0,NW,9,0.2,148084.1,07/01/2021 08:14:25 AM,Motion Stop,S-HAM11630,W 66TH ST,E 66TH ST,FAIRPARK AV,CARTHAGE
11678,153,39.190425,-84.48584100000001,07/01/2021 08:14:27 AM,4.5,NW,10,0.2,148084.1,07/01/2021 08:14:27 AM,Motion Start,S-HAM11630,W 66TH ST,E 66TH ST,FAIRPARK AV,CARTHAGE
12481,153,39.191284,-84.485027,07/01/2021 08:14:45 AM,21.7,NE,11,0.0,148084.2,07/01/2021 08:16:51 AM,Standard Event,S-HAM11625,FAIRPARK AV,W 66TH ST,W 68TH ST,CARTHAGE
11484,153,39.19494,-84.481234,07/01/2021 08:15:36 AM,14.9,NE,11,0.3,148084.5,07/01/2021 08:16:51 AM,Standard Event,S-HAM07672,FAIRPARK AV,FLINT AL,W SEYMOUR AV,CARTHAGE
12384,153,39.197077,-84.479008,07/01/2021 08:16:10 AM,21.7,NE,11,0.5,148084.7,07/01/2021 08:16:51 AM,Standard Event,S-HAM07674,FAIRPARK AV,W 73RD ST,SANDSTONE AL,CARTHAGE
11469,153,39.197463,-84.47797,07/01/2021 08:16:28 AM,17.5,SE,11,0.6,148084.7,07/01/2021 08:16:51 AM,Standard Event,S-HAM00035,W NORTH BEND RD,CEDAR AL,FAIRPARK AV,CARTHAGE
11213,153,39.197297,-84.476958,07/01/2021 08:16:46 AM,9.0,NE,11,0.7,148084.9,07/01/2021 08:16:51 AM,Standard Event,S-HAM29777,VINE ST,W NORTH BEND RD,ANTHONY WAYNE AV,CARTHAGE
12778,153,39.197386,-84.476862,07/01/2021 08:16:51 AM,0.0,NE,9,0.7,148084.9,07/01/2021 08:16:51 AM,Motion Stop,S-HAM29777,VINE ST,W NORTH BEND RD,ANTHONY WAYNE AV,CARTHAGE
11154,153,39.197387,-84.47686,07/01/2021 08:17:37 AM,0.0,NE,7,0.7,148084.9,07/01/2021 08:17:37 AM,Power Off,S-HAM29777,VINE ST,W NORTH BEND RD,ANTHONY WAYNE AV,CARTHAGE
11949,153,39.197379999999995,-84.476839,07/01/2021 08:24:09 AM,0.0,NNE,12,0.0,148084.9,07/01/2021 08:25:10 AM,Power On,S-HAM29777,VINE ST,W NORTH BEND RD,ANTHONY WAYNE AV,CARTHAGE
11449,153,39.197389,-84.476827,07/01/2021 08:24:27 AM,6.7,NE,10,0.0,148084.9,07/01/2021 08:25:10 AM,Motion Start,S-HAM29777,VINE ST,W NORTH BEND RD,ANTHONY WAYNE AV,CARTHAGE
12050,153,39.197719,-84.477427,07/01/2021 08:24:59 AM,12.3,SW,11,0.1,148084.9,07/01/2021 08:25:10 AM,Standard Event,S-HAM39624,CEDAR AL,W NORTH BEND RD,W 75TH ST,CARTHAGE
11160,153,39.197218,-84.477611,07/01/2021 08:25:18 AM,0.0,SE,9,0.1,148084.9,07/01/2021 08:25:18 AM,Motion Stop,S-HAM00036,W NORTH BEND RD,VINE ST,CEDAR AL,CARTHAGE
10919,153,39.197216999999995,-84.477604,07/01/2021 08:25:31 AM,5.2,SE,10,0.1,148084.9,07/01/2021 08:25:31 AM,Motion Start,S-HAM00036,W NORTH BEND RD,VINE ST,CEDAR AL,CARTHAGE
15098,153,39.196616999999996,-84.476568,07/01/2021 08:25:49 AM,15.6,SE,11,0.0,148085.0,07/01/2021 08:26:57 AM,Standard Event,I-GJ17914164,POPLAR LN & PADDOCK RD & E NORTH BEND RD,,,CARTHAGE
13884,153,39.194937,-84.47583,07/01/2021 08:26:07 AM,28.0,SSE,11,0.1,148085.1,07/01/2021 08:26:57 AM,Standard Event,I-GJ17984147,PADDOCK RD & I & PADDOCK RD TO I,,,
14567,153,39.193527,-84.475259,07/01/2021 08:26:25 AM,8.7,SSE,11,0.2,148085.2,07/01/2021 08:26:57 AM,Standard Event,I-GJ18064127,PADDOCK RD & SUMMIT RD & I,,,ROSELAWN
13708,153,39.192113,-84.47529,07/01/2021 08:26:43 AM,23.2,SSW,11,0.4,148085.4,07/01/2021 08:26:57 AM,Standard Event,I-GJ18044111,E SEYMOUR AV & PADDOCK RD & E SEYMOUR AV,,,ROSELAWN
15881,153,39.19127,-84.475756,07/01/2021 08:26:57 AM,0.0,SSW,9,0.4,148085.4,07/01/2021 08:26:57 AM,Motion Stop,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
13426,153,39.191265,-84.475759,07/01/2021 08:26:59 AM,4.7,SSW,10,0.4,148085.4,07/01/2021 08:26:59 AM,Motion Start,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
15320,153,39.191215,-84.475789,07/01/2021 08:27:02 AM,0.0,SSW,9,0.4,148085.4,07/01/2021 08:27:02 AM,Motion Stop,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
14797,153,39.191223,-84.475789,07/01/2021 08:27:05 AM,4.6,NE,10,0.4,148085.4,07/01/2021 08:27:05 AM,Motion Start,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
15086,153,39.191278999999994,-84.475753,07/01/2021 08:27:09 AM,0.0,NNE,9,0.4,148085.4,07/01/2021 08:27:09 AM,Motion Stop,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
14397,153,39.191265,-84.475752,07/01/2021 08:29:40 AM,5.2,SSW,10,0.4,148085.4,07/01/2021 08:29:41 AM,Motion Start,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
14171,153,39.19023,-84.476288,07/01/2021 08:29:58 AM,24.3,S,11,0.5,148085.5,07/01/2021 08:30:15 AM,Standard Event,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
15975,153,39.188767999999996,-84.47643199999999,07/01/2021 08:30:14 AM,0.0,S,9,0.6,148085.6,07/01/2021 08:30:15 AM,Motion Stop,S-HAM39694,PADDOCK RD,EDISON DR,SEYMOUR AV,BOND HILL
13995,153,39.188752,-84.476435,07/01/2021 08:30:25 AM,5.0,S,10,0.6,148085.6,07/01/2021 08:30:25 AM,Motion Start,I-GJ17944074,PADDOCK RD & EDISON DR,,,BOND HILL
15889,153,39.188538,-84.475341,07/01/2021 08:30:43 AM,16.7,E,11,0.7,148085.7,07/01/2021 08:31:02 AM,Standard Event,S-HAM34524,EDISON DR,PADDOCK RD,STEGER DR,BOND HILL
15372,153,39.188499,-84.474389,07/01/2021 08:31:02 AM,0.0,N,9,0.7,148085.7,07/01/2021 08:31:02 AM,Motion Stop,I-GJ18114073,EDISON DR & STEGER DR,,,BOND HILL
14979,153,39.18854,-84.47438100000001,07/01/2021 08:38:01 AM,5.6,N,10,0.0,148085.7,07/01/2021 08:38:01 AM,Motion Start,I-GJ18114073,EDISON DR & STEGER DR,,,BOND HILL
15081,153,39.18864,-84.47551700000001,07/01/2021 08:38:22 AM,14.5,W,11,0.1,148085.8,07/01/2021 08:38:35 AM,Standard Event,S-HAM34524,EDISON DR,PADDOCK RD,STEGER DR,BOND HILL
14771,153,39.188655,-84.476242,07/01/2021 08:38:35 AM,0.0,W,9,0.1,148085.8,07/01/2021 08:38:35 AM,Motion Stop,S-HAM34524,EDISON DR,PADDOCK RD,STEGER DR,BOND HILL
13769,153,39.188651,-84.476271,07/01/2021 08:38:57 AM,6.2,W,10,0.1,148085.8,07/01/2021 08:38:57 AM,Motion Start,S-HAM34524,EDISON DR,PADDOCK RD,STEGER DR,BOND HILL
18817,153,39.187757,-84.476648,07/01/2021 08:39:15 AM,19.5,S,11,0.0,148085.9,07/01/2021 08:41:40 AM,Standard Event,S-HAM35282,PADDOCK RD,TOWANDA TER,REGINA GRAETER WY,BOND HILL
17552,153,39.177138,-84.477758,07/01/2021 08:41:19 AM,11.5,S,11,0.7,148086.6,07/01/2021 08:41:40 AM,Standard Event,S-HAM40518,PADDOCK RD,REGENT AV,HAFER AL,BOND HILL
17340,153,39.176323,-84.47784899999999,07/01/2021 08:41:37 AM,4.2,S,11,0.8,148086.7,07/01/2021 08:41:40 AM,Standard Event,S-HAM40521,PADDOCK RD,CALIFORNIA AV,MONOQUE AL,BOND HILL
18712,153,39.176281,-84.47785400000001,07/01/2021 08:41:40 AM,0.0,S,9,0.8,148086.7,07/01/2021 08:41:40 AM,Motion Stop,S-HAM40521,PADDOCK RD,CALIFORNIA AV,MONOQUE AL,BOND HILL
17946,153,39.176281,-84.47785400000001,07/01/2021 08:41:50 AM,4.0,S,10,0.8,148086.7,07/01/2021 08:41:50 AM,Motion Start,S-HAM40521,PADDOCK RD,CALIFORNIA AV,MONOQUE AL,BOND HILL
16796,153,39.174821,-84.478004,07/01/2021 08:42:13 AM,19.6,S,11,0.9,148086.8,07/01/2021 08:42:27 AM,Standard Event,S-HAM30068,PADDOCK RD,FRANKLIN AV,CAROLINA AV,BOND HILL
16490,153,39.174014,-84.478149,07/01/2021 08:42:27 AM,0.0,S,9,0.9,148086.8,07/01/2021 08:42:27 AM,Motion Stop,S-HAM30070,PADDOCK RD,SR 562 WB TO PADDOCK RD RAMP,FRANKLIN AV,BOND HILL
18670,153,39.174006,-84.47815,07/01/2021 08:42:58 AM,4.1,S,10,0.9,148086.8,07/01/2021 08:42:58 AM,Motion Start,S-HAM30070,PADDOCK RD,SR 562 WB TO PADDOCK RD RAMP,FRANKLIN AV,BOND HILL
18707,153,39.172215,-84.47827099999999,07/01/2021 08:43:24 AM,26.2,S,11,1.1,148087.0,07/01/2021 08:44:02 AM,Standard Event,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
16811,153,39.169143,-84.478611,07/01/2021 08:43:53 AM,18.3,S,11,1.3,148087.2,07/01/2021 08:44:02 AM,Standard Event,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
17345,153,39.168752000000005,-84.478666,07/01/2021 08:44:02 AM,0.0,S,9,1.3,148087.2,07/01/2021 08:44:02 AM,Motion Stop,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
16531,153,39.168735,-84.47867099999999,07/01/2021 08:44:10 AM,6.8,S,10,1.3,148087.2,07/01/2021 08:44:10 AM,Motion Start,S-HAM30071,PADDOCK RD,TENNESSEE AV,SR 562 EB TO PADDOCK RD RAMP,PADDOCK HILLS
16878,153,39.166569,-84.478868,07/01/2021 08:44:38 AM,21.4,S,11,1.5,148087.4,07/01/2021 08:44:49 AM,Standard Event,S-HAM19292,PADDOCK RD,CLEARBROOK DR,EGAN CT,PADDOCK HILLS
18572,153,39.165912,-84.478942,07/01/2021 08:44:49 AM,0.0,S,9,1.5,148087.4,07/01/2021 08:44:49 AM,Motion Stop,S-HAM19292,PADDOCK RD,CLEARBROOK DR,EGAN CT,PADDOCK HILLS
18366,153,39.165896999999994,-84.478934,07/01/2021 08:47:04 AM,5.7,S,10,0.0,148087.4,07/01/2021 08:47:04 AM,Motion Start,I-GJ17803820,PADDOCK RD & CLEARBROOK DR,,,PADDOCK HILLS
17452,153,39.163866999999996,-84.479141,07/01/2021 08:47:30 AM,25.7,S,11,0.2,148087.5,07/01/2021 08:49:48 AM,Standard Event,S-HAM19254,PADDOCK RD,STRATFORD PL,EGAN HILLS DR,NORTH AVONDALE
18705,153,39.161542,-84.479413,07/01/2021 08:47:51 AM,27.3,S,11,0.3,148087.7,07/01/2021 08:49:48 AM,Standard Event,S-HAM19254,PADDOCK RD,STRATFORD PL,EGAN HILLS DR,NORTH AVONDALE
16563,153,39.159909999999996,-84.480215,07/01/2021 08:48:09 AM,25.8,SSW,11,0.4,148087.8,07/01/2021 08:49:48 AM,Standard Event,S-HAM19254,PADDOCK RD,STRATFORD PL,EGAN HILLS DR,NORTH AVONDALE
18287,153,39.158312,-84.480834,07/01/2021 08:48:27 AM,21.9,S,11,0.6,148087.9,07/01/2021 08:49:48 AM,Standard Event,S-HAM19252,PADDOCK RD,ROSE HILL LN,STRATFORD PL,NORTH AVONDALE
16536,153,39.156809,-84.48024699999999,07/01/2021 08:48:45 AM,19.6,SSE,11,0.7,148088.0,07/01/2021 08:49:48 AM,Standard Event,S-HAM19281,PADDOCK RD,BARRY LN,ROSE HILL LN,NORTH AVONDALE
17181,153,39.156029,-84.480448,07/01/2021 08:49:03 AM,21.0,SW,11,0.7,148088.1,07/01/2021 08:49:48 AM,Standard Event,S-HAM19282,READING RD,AVONDALE AV,BARRY LN,NORTH AVONDALE
18580,153,39.154178,-84.482606,07/01/2021 08:49:30 AM,19.7,SW,11,0.9,148088.2,07/01/2021 08:49:48 AM,Standard Event,S-HAM19356,READING RD,CLINTON SPRINGS AV,LENOX PL,NORTH AVONDALE
17390,153,39.153040000000004,-84.483959,07/01/2021 08:49:48 AM,24.4,SW,11,1.0,148088.4,07/01/2021 08:49:48 AM,Standard Event,S-HAM19350,READING RD,DANA AV,CLINTON SPRINGS AV,AVONDALE
